,buy/sell/hold,cash,dayly return/losses percentage,dayly return/losses,good trade
0,hold,1000.0,0.0,0.0,False
1,hold,1000.0,0.0,0.0,False
2,hold,1000.0,0.0,0.0,False
3,hold,1000.0,0.0,0.0,False
4,hold,1000.0,0.0,0.0,False
5,hold,1000.0,0.0,0.0,False
6,hold,1000.0,0.0,0.0,False
7,hold,1000.0,0.0,0.0,False
8,hold,1000.0,0.0,0.0,False
9,hold,1000.0,0.0,0.0,False
10,hold,1000.0,0.0,0.0,False
11,hold,1000.0,0.0,0.0,False
12,hold,1000.0,0.0,0.0,False
13,hold,1000.0,0.0,0.0,False
14,hold,1000.0,0.0,0.0,False
15,hold,1000.0,0.0,0.0,False
16,hold,1000.0,0.0,0.0,False
17,hold,1000.0,0.0,0.0,False
18,hold,1000.0,0.0,0.0,False
19,hold,1000.0,0.0,0.0,False
20,hold,1000.0,0.0,0.0,False
21,hold,1000.0,0.0,0.0,False
22,hold,1000.0,0.0,0.0,False
23,hold,1000.0,0.0,0.0,False
24,hold,1000.0,0.0,0.0,False
25,hold,1000.0,0.0,0.0,False
26,hold,1000.0,0.0,0.0,False
27,hold,1000.0,0.0,0.0,False
28,hold,1000.0,0.0,0.0,False
29,hold,1000.0,0.0,0.0,False
30,hold,1000.0,0.0,0.0,False
31,hold,1000.0,0.0,0.0,False
32,hold,1000.0,0.0,0.0,False
33,hold,1000.0,0.0,0.0,False
34,hold,1000.0,0.0,0.0,False
35,hold,1000.0,0.0,0.0,False
36,hold,1000.0,0.0,0.0,False
37,hold,1000.0,0.0,0.0,False
38,hold,1000.0,0.0,0.0,False
39,hold,1000.0,0.0,0.0,False
40,hold,1000.0,0.0,0.0,False
41,hold,1000.0,0.0,0.0,False
42,hold,1000.0,0.0,0.0,False
43,hold,1000.0,0.0,0.0,False
44,hold,1000.0,0.0,0.0,False
45,hold,1000.0,0.0,0.0,False
46,hold,1000.0,0.0,0.0,False
47,hold,1000.0,0.0,0.0,False
48,hold,1000.0,0.0,0.0,False
49,hold,1000.0,0.0,0.0,False
50,hold,1000.0,0.0,0.0,False
51,hold,1000.0,0.0,0.0,False
52,hold,1000.0,0.0,0.0,False
53,hold,1000.0,0.0,0.0,False
54,hold,1000.0,0.0,0.0,False
55,hold,1000.0,0.0,0.0,False
56,hold,1000.0,0.0,0.0,False
57,hold,1000.0,0.0,0.0,False
58,hold,1000.0,0.0,0.0,False
59,hold,1000.0,0.0,0.0,False
60,hold,1000.0,0.0,0.0,False
61,hold,1000.0,0.0,0.0,False
62,hold,1000.0,0.0,0.0,False
63,hold,1000.0,0.0,0.0,False
64,hold,1000.0,0.0,0.0,False
65,hold,1000.0,0.0,0.0,False
66,hold,1000.0,0.0,0.0,False
67,hold,1000.0,0.0,0.0,False
68,hold,1000.0,0.0,0.0,False
69,hold,1000.0,0.0,0.0,False
