,buy/sell/hold,cash,dayly return/losses percentage,dayly return/losses,good trade
0,hold,1000.0,0.0,0.0,False
1,hold,1000.0,0.0,0.0,False
2,hold,1000.0,0.0,0.0,False
3,hold,1000.0,0.0,0.0,False
4,hold,1000.0,0.0,0.0,False
5,hold,1000.0,0.0,0.0,False
6,hold,1000.0,0.0,0.0,False
7,hold,1000.0,0.0,0.0,False
8,hold,1000.0,0.0,0.0,False
9,hold,1000.0,0.0,0.0,False
10,hold,1000.0,0.0,0.0,False
11,hold,1000.0,0.0,0.0,False
12,buy,1000.0,0.0,0.0,False
13,hold,1023.7770828926358,2.3777082892635804,23.777082892635804,True
14,hold,979.1870375636845,-4.355444761760452,-44.590045328951305,False
15,hold,1058.4937166334876,8.099237022900763,79.30667906980307,True
16,hold,1118.0389274633126,5.625466631885834,59.54521082982501,True
17,hold,1055.2081042914144,-5.619734843620627,-62.830823171898146,False
18,hold,975.5635808067564,-7.5477550978572445,-79.64452348465807,False
19,hold,920.3639949363086,-5.6582253536770715,-55.19958587044778,False
20,hold,914.6438598558202,-0.6215079155594494,-5.720135080488376,False
21,hold,874.3811787982442,-4.402006379173951,-40.26268105757606,False
22,hold,755.4317488158754,-13.603841535776617,-118.94942998236877,False
23,hold,687.0314896243863,-9.054459161758189,-68.40025919148911,False
24,hold,667.7335575677237,-2.8088861061103865,-19.297932056662603,False
25,hold,653.66213653153,-2.1073407014992607,-14.07142103619367,False
26,hold,646.0484670934413,-1.1647713723313413,-7.613669438088664,False
27,hold,652.5013504608748,0.9988234159063802,6.452883367433515,True
28,hold,704.641323742676,7.9907839646574885,52.13997328180119,True
29,hold,658.0667651156945,-6.609683119292886,-46.57455862698157,False
30,hold,681.8686461662968,3.6169401514172694,23.801881050602333,True
31,hold,663.0059435681123,-2.7663249665807577,-18.862702598184455,False
32,hold,595.7133559387277,-10.149620570101503,-67.29258762938468,False
33,hold,617.8116216226479,3.7095467918622838,22.098265683920204,True
34,hold,592.5969396536669,-4.081289682242617,-25.214681968980926,False
35,hold,606.38825245528,2.327266963220098,13.791312801613117,True
36,hold,668.8666840466095,10.303371039652042,62.47843159132947,True
37,hold,611.7671508380311,-8.536758455829974,-57.099533208578464,False
38,hold,606.1251723268288,-0.9222428016073758,-5.641978511202296,False
39,hold,594.7871066334985,-1.870581558229134,-11.338065693330236,False
40,hold,596.7176216156441,0.32457243282766335,1.9305149821456098,True
41,hold,566.59257214951,-5.0484598367598,-30.1250494661341,False
42,hold,572.2141099934784,0.9921658207839856,5.621537843968326,True
43,hold,573.5401036788808,0.2317303369917756,1.325993685402409,True
44,hold,586.6135610890852,2.279432131484249,13.073457410204469,True
45,hold,577.4393846253295,-1.5639216465987094,-9.17417646375577,False
46,hold,580.4296469361432,0.517848693807732,2.990262310813705,True
47,hold,569.9274688730454,-1.8093800202202859,-10.502178063097745,False
48,hold,573.8641348093381,0.6907310405790623,3.936665936292684,True
49,hold,568.501989195027,-0.9343928796129775,-5.362145614311089,False
50,hold,560.1092879104499,-1.4762835388598794,-8.392701284577129,False
51,hold,567.3644298840532,1.2953082782592995,7.2551419736032585,True
52,hold,565.9822813005228,-0.24360860687244745,-1.382148583530352,False
53,hold,565.0422939795385,-0.1660806975837481,-0.9399873209843008,False
54,hold,574.9759710056131,1.7580413239711046,9.933677026074633,True
55,hold,554.1477983777454,-3.622442272055293,-20.82817262786773,False
56,hold,512.2714956494956,-7.55688335329342,-41.87630272824981,False
57,hold,521.7058119778479,1.8416633383809167,9.434316328352338,True
58,hold,520.8772799898204,-0.15881210617272323,-0.828531988027521,False
59,hold,531.8380352629789,2.104287457762166,10.960755273158497,True
60,hold,518.7448397863216,-2.4618764752662226,-13.093195476657343,False
61,hold,481.1067511198516,-7.255607339048165,-37.63808866646997,False
62,hold,485.7916061892271,0.9737662293182847,4.684855069375487,True
63,hold,442.2150825057952,-8.970209268386952,-43.5765236834319,False
64,hold,464.7389184969092,5.093411980315898,22.523835991114026,True
65,hold,482.68184062676323,3.8608606715973437,17.942922129854026,True
66,hold,453.9773235518547,-5.946881498097312,-28.70451707490855,False
67,hold,457.9952765811089,0.8850558873333858,4.017953029254215,True
68,hold,453.49055522713604,-0.9835737581400772,-4.504721353972855,False
69,hold,447.92586902025573,-1.2270787434797148,-5.56468620688031,False
